Timestamp,Which year are you in?,How are you feeling right now?,"On a scale of 1-100, how would you express this feeling?",Gender,Age,Your location ?,Relationship status,Are you happy with your financial state?,How much have you succeeded to cope up with the environment of your educational institution?,Understanding with your family members?,Are you feeling pressure in your study or work right now?,Are you satisfied with your academic result?,Are you happy with your living place?,Who supports you when you are not succeeding in your academic life?,Have you used any social media within the last 6 hours?,Do you have inferiority complex? ,Are you satisfied with your meal today?,Are you feeling sick/health issues today?,"Have you done any recreational activity (sports, gaming, hobby etc.) today?",How long did you sleep last night?(in hours)
2021-07-06 19:50:53,3rd year,Normal,50,Female,21,Outside,In a relationship,No,2,Normal,Not applicable,Not applicable,Not applicable,Friends,Yes,Yes,Neutral,Yes,No,7.0
2021-07-14 20:17:49,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
2021-05-22 20:09:22,3rd year,Very bad,10,Female,21,Department,It's complicated,No,1,Good,Yes,No,No,No one,Yes,Maybe,No,Yes,No,4.0
2021-06-05 20:07:11,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,No,2,Good,Yes,Not applicable,Yes,Friends,No,Maybe,Neutral,No,No,6.0
2021-05-24 20:13:44,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
2021-06-15 20:05:09,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
2021-07-13 02:07:21,1st year,Bad,30,Female,20,Department,It's complicated,No,2,Bad,Not applicable,Not applicable,No,Family,Yes,No,No,Yes,No,5.0
2021-05-26 20:06:50,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
2021-07-19 02:08:45,2nd year,Very bad,10,Female,21,Department,In a relationship,No,1,Bad,Yes,No,No,No one,Yes,Yes,No,Yes,No,6.0
2021-06-24 02:08:57,2nd year,Normal,45,Female,21,Department,In a relationship,No,2,Good,Yes,Not applicable,No,Friends,Yes,Maybe,Yes,No,Yes,5.5
2021-05-19 00:17:04,4th year,Normal,80,Female,22,Home,It's complicated,Yes,3,Normal,No,No,Yes,Friends,Yes,Maybe,Neutral,No,No,8.0
2021-05-19 21:21:03,4th year,Good,80,Female,22,Restaurant ,Single,No,3,Good,No,No,Yes,Friends,Yes,No,Yes,No,No,8.0
2021-05-27 20:06:14,3rd year,Good,70,Female,21,Hall-Mess,It's complicated,No,2,Good,No,No,Yes,Friends,No,Maybe,No,No,Yes,6.5
2021-05-22 15:04:30,4th year,Normal,60,Female,22,Home,Broken Up,No,3,Normal,No,Not applicable,Yes,Friends,Yes,Maybe,Yes,No,No,8.5
2021-04-19 12:35:11,4th year,Normal,60,Female,22,Home,Broken Up,No,3,Normal,No,No,Yes,Friends,Yes,Maybe,Yes,No,No,11.0
2021-05-27 20:07:07,3rd year,Normal,40,Female,21,Department,It's complicated,No,2,Bad,Not applicable,Yes,No,Not applicable,No,Yes,No,Yes,No,7.0
2021-04-18 18:57:02,4th year,Very bad,10,Female,22,Home,It's complicated,Yes,2,Normal,Yes,No,Yes,No one,Yes,Yes,Neutral,No,No,8.0
2021-05-25 20:12:39,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
2021-06-07 20:03:38,3rd year,Normal,40,Female,21,Department,It's complicated,No,2,Bad,Not applicable,Yes,No,Not applicable,No,Yes,No,Yes,No,7.0
2021-05-28 19:47:36,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,No,2,Good,Yes,Not applicable,Yes,Friends,No,Maybe,Neutral,No,No,6.0
2021-05-23 20:13:30,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
2021-07-01 20:06:46,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
2021-05-14 14:15:04,4th year,Normal,70,Female,22,Home,It's complicated,No,3,Normal,No,No,Yes,Friends,Yes,No,Yes,No,Yes,9.0
2021-06-12 20:06:21,3rd year,Normal,40,Female,21,Department,It's complicated,No,2,Bad,Not applicable,Yes,No,Not applicable,No,Yes,No,Yes,No,7.0
2021-07-02 20:10:11,3rd year,Normal,40,Female,21,Department,It's complicated,No,2,Bad,Not applicable,Yes,No,Not applicable,No,Yes,No,Yes,No,7.0
2021-07-04 01:55:35,2nd year,Good,65,Female,21,Department,In a relationship,No,2,Good,Not applicable,Not applicable,No,No one,Not applicable,Not applicable,No,No,No,6.5
2021-05-21 20:38:47,4th year,Normal,60,Female,22,Friends place,It's complicated,No,3,Normal,No,No,Yes,Friends,Yes,No,Neutral,No,No,6.0
2021-05-12 16:19:04,4th year,Very bad,10,Female,22,Home,Single,No,3,Normal,No,No,Yes,Friends,Yes,Maybe,Neutral,Yes,No,6.0
2021-06-24 20:10:08,3rd year,Very bad,10,Female,21,Department,It's complicated,No,1,Good,Yes,No,No,No one,Yes,Maybe,No,Yes,No,4.0
2021-06-16 20:05:37,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,No,2,Good,Yes,Not applicable,Yes,Friends,No,Maybe,Neutral,No,No,6.0
2021-06-02 20:07:23,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,Yes,2,Good,Not applicable,No,No,No one,Yes,Not applicable,No,No,Yes,6.0
2021-06-07 02:09:25,1st year,Good,60,Female,20,Department,In a relationship,No,2,Good,No,Not applicable,No,Not applicable,Yes,No,No,No,Yes,6.5
2021-07-01 20:10:30,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
2021-06-20 01:55:24,2nd year,Normal,45,Female,21,Department,In a relationship,No,2,Good,Yes,Not applicable,No,Friends,Yes,Maybe,Yes,No,Yes,5.5
2021-06-11 20:03:19,2nd year,Normal,40,Female,20,Department,In a relationship,Yes,4,Normal,Yes,Yes,No,Friends,Yes,No,No,No,Yes,5.0
2021-07-19 01:56:08,2nd year,Very bad,10,Female,21,Department,In a relationship,No,1,Bad,Yes,No,No,No one,Yes,Yes,No,Yes,No,6.0
2021-06-10 20:17:05,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
2021-07-08 02:07:16,1st year,Bad,20,Female,20,Department,It's complicated,Yes,3,Bad,Yes,Not applicable,Not applicable,Family,No,No,No,No,No,6.0
2021-06-27 01:49:07,2nd year,Very bad,10,Female,21,Department,In a relationship,No,1,Bad,Yes,No,No,No one,Yes,Yes,No,Yes,No,6.0
2021-05-30 20:10:15,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,No,2,Good,Yes,Not applicable,Yes,Friends,No,Maybe,Neutral,No,No,6.0
2021-06-01 20:05:06,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,Yes,2,Good,Not applicable,No,No,No one,Yes,Not applicable,No,No,Yes,6.0
2021-07-11 02:08:42,2nd year,Very good,90,Female,21,Department,In a relationship,No,4,Good,Not applicable,Yes,No,No one,No,Yes,Yes,No,Yes,6.0
2021-07-08 20:09:26,3rd year,Normal,40,Female,21,Department,It's complicated,No,2,Bad,Not applicable,Yes,No,Not applicable,No,Yes,No,Yes,No,7.0
2021-05-08 20:38:17,4th year,Bad,40,Female,22,Home,It's complicated,Yes,3,Normal,No,No,Yes,Not applicable,Yes,Maybe,Neutral,No,No,8.0
2021-07-19 02:07:32,2nd year,Good,65,Female,21,Department,In a relationship,No,2,Good,Not applicable,Not applicable,No,No one,Not applicable,Not applicable,No,No,No,6.5
2021-04-29 23:02:30,4th year,Bad,50,Female,22,Home,It's complicated,No,3,Normal,No,No,Yes,Friends,Yes,Maybe,Yes,No,No,8.0
2021-06-06 16:06:17,3rd year,Good,60,Female,21,Department,It's complicated,No,2,Good,Not applicable,Not applicable,Not applicable,Friends,Yes,No,Neutral,No,No,6.0
2021-07-15 02:01:34,1st year,Bad,30,Female,20,Hall-Mess,In a relationship,No,2,Bad,Yes,Not applicable,No,No one,No,No,No,No,Yes,6.0
2021-07-02 20:06:04,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
2021-05-28 17:45:26,3rd year,Good,21,Female,21,Hall-Mess,In a relationship,Yes,1,Normal,No,Not applicable,No,No one,No,Not applicable,No,No,No,6.0
2021-06-11 20:12:16,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
2021-06-27 20:10:42,2nd year,Normal,40,Female,20,Department,In a relationship,Yes,4,Normal,Yes,Yes,No,Friends,Yes,No,No,No,Yes,5.0
2021-06-19 20:07:28,3rd year,Normal,50,Female,21,Hall-Mess,In a relationship,Yes,4,Good,No,No,No,Family,Yes,Maybe,Neutral,No,No,5.0
2021-06-12 01:54:42,2nd year,Normal,45,Female,21,Department,In a relationship,No,2,Good,Yes,Not applicable,No,Friends,Yes,Maybe,Yes,No,Yes,5.5
2021-07-17 01:56:34,2nd year,Bad,20,Female,21,Hall-Mess,In a relationship,No,2,Bad,Yes,Not applicable,Not applicable,No one,Yes,Yes,Neutral,Yes,No,6.5
2021-07-28 02:07:25,1st year,Good,60,Female,20,Department,In a relationship,No,2,Good,No,Not applicable,No,Not applicable,Yes,No,No,No,Yes,6.5
2021-05-20 20:08:23,3rd year,Good,70,Female,21,Hall-Mess,It's complicated,No,2,Good,No,No,Yes,Friends,No,Maybe,No,No,Yes,6.5
2021-05-20 20:09:51,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
2021-06-03 01:54:51,2nd year,Bad,20,Female,21,Hall-Mess,In a relationship,No,2,Bad,Yes,Not applicable,Not applicable,No one,Yes,Yes,Neutral,Yes,No,6.5
2021-06-26 01:54:31,2nd year,Normal,50,Female,21,Hall-Mess,In a relationship,No,2,Normal,No,Not applicable,No,Not applicable,Not applicable,Not applicable,No,No,Yes,6.5
2021-05-23 09:29:11,4th year,Good,70,Female,22,Home,Single,No,3,Normal,No,No,Yes,Friends,No,No,Yes,No,No,8.0
2021-06-15 19:39:56,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,Yes,2,Good,Not applicable,No,No,No one,Yes,Not applicable,No,No,Yes,6.0
2021-05-22 20:05:29,3rd year,Very bad,10,Female,21,Department,It's complicated,No,1,Good,Yes,No,No,No one,Yes,Maybe,No,Yes,No,4.0
2021-05-14 17:35:50,4th year,Good,60,Female,22,Home,Broken Up,No,3,Normal,No,Not applicable,Yes,Friends,No,Maybe,Yes,No,No,9.0
2021-05-17 21:35:39,4th year,Normal,70,Female,22,Home,Broken Up,No,3,Normal,No,Not applicable,Yes,Friends,Yes,Maybe,Yes,No,No,11.0
2021-07-10 02:09:05,1st year,Normal,50,Female,20,Hall-Mess,In a relationship,Yes,3,Good,No,Not applicable,No,Family,Not applicable,Not applicable,No,No,Yes,6.0
2021-07-13 02:08:38,1st year,Normal,50,Female,20,Hall-Mess,In a relationship,Yes,3,Good,No,Not applicable,No,Family,Not applicable,Not applicable,No,No,Yes,6.0
2021-04-19 16:28:20,4th year,Good,70,Female,22,Home,Single,No,3,Normal,No,No,Yes,Friends,Yes,No,Neutral,No,No,9.0
2021-05-30 19:42:06,3rd year,Good,70,Female,21,Hall-Mess,In a relationship,No,3,Normal,Yes,Not applicable,Yes,Friends,No,No,Neutral,No,No,6.0
2021-06-03 20:36:33,4th year,Normal,60,Female,22,Outdoors ,It's complicated,No,3,Normal,No,No,Yes,Friends,Yes,Maybe,Yes,No,No,5.0
2021-07-08 20:06:53,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
2021-06-24 01:56:20,2nd year,Normal,45,Female,21,Department,In a relationship,No,2,Good,Yes,Not applicable,No,Friends,Yes,Maybe,Yes,No,Yes,5.5
2021-04-29 23:03:20,4th year,Bad,40,Female,22,Home,It's complicated,No,3,Normal,No,Not applicable,Yes,Friends,Yes,Maybe,Neutral,No,No,8.0
2021-07-12 20:11:11,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,Yes,2,Good,Not applicable,No,No,No one,Yes,Not applicable,No,No,Yes,6.0
2021-06-03 20:07:42,3rd year,Good,70,Female,21,Hall-Mess,It's complicated,No,2,Good,No,No,Yes,Friends,No,Maybe,No,No,Yes,6.5
2021-06-09 20:07:57,3rd year,Bad,20,Female,21,Department,It's complicated,No,2,Normal,Yes,No,Not applicable,No one,Yes,Maybe,No,No,No,4.0
2021-05-08 20:30:47,4th year,Normal,70,Female,22,Outside ,It's complicated,No,3,Normal,No,No,Yes,Friends,No,Maybe,Yes,No,No,5.0
2021-06-15 20:09:58,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
2021-05-12 18:24:24,4th year,Normal,60,Female,22,Home,It's complicated,Yes,3,Good,No,Not applicable,Yes,Family,Yes,Maybe,Yes,No,No,6.0
2021-06-14 10:02:55,4th year,Good,70,Female,22,Home,Single,No,3,Normal,No,No,Yes,Friends,No,No,Neutral,No,No,8.0
2021-05-29 20:04:08,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,Yes,2,Good,Not applicable,No,No,No one,Yes,Not applicable,No,No,Yes,6.0
2021-06-21 01:54:55,2nd year,Very bad,10,Female,21,Department,In a relationship,No,1,Bad,Yes,No,No,No one,Yes,Yes,No,Yes,No,6.0
2021-05-04 11:44:05,4th year,Good,60,Female,22,Home,Single,No,3,Normal,No,No,Yes,Friends,No,Maybe,Neutral,No,No,8.5
2021-05-20 20:42:12,4th year,Good,80,Female,22,Wedding ceremony ,It's complicated,No,3,Good,No,No,Yes,Friends,Yes,Maybe,Yes,Yes,Yes,5.5
2021-04-20 23:03:45,4th year,Normal,70,Female,22,Home,It's complicated,Yes,3,Normal,No,Not applicable,Yes,Friends,Yes,Maybe,Yes,No,Yes,7.0
2021-05-25 20:29:02,4th year,Normal,70,Female,22,Wedding Funtion,It's complicated,No,3,Normal,No,Not applicable,Yes,No one,No,Maybe,Neutral,Yes,No,6.0
2021-06-26 20:10:22,3rd year,Very good,95,Female,21,outside,In a relationship,Yes,3,Good,No,Yes,Yes,Family,No,No,Yes,No,Yes,6.0
2021-04-25 12:34:21,4th year,Normal,70,Female,22,Home,Broken Up,No,3,Normal,No,No,Yes,Friends,Yes,No,Yes,No,No,11.0
2021-06-15 20:06:29,3rd year,Bad,20,Female,21,Department,It's complicated,No,2,Normal,Yes,No,Not applicable,No one,Yes,Maybe,No,No,No,4.0
2021-07-29 01:55:38,2nd year,Normal,45,Female,21,Department,In a relationship,No,2,Good,Yes,Not applicable,No,Friends,Yes,Maybe,Yes,No,Yes,5.5
2021-05-07 12:52:43,4th year,Very bad,20,Female,22,Home,Broken Up,No,3,Normal,No,Not applicable,Yes,Friends,No,Maybe,Yes,No,No,7.0
2021-07-09 20:10:51,3rd year,Very bad,10,Female,21,Department,It's complicated,No,1,Good,Yes,No,No,No one,Yes,Maybe,No,Yes,No,4.0
2021-06-14 20:07:31,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
2021-07-14 01:55:16,2nd year,Bad,20,Female,21,Hall-Mess,In a relationship,No,2,Bad,Yes,Not applicable,Not applicable,No one,Yes,Yes,Neutral,Yes,No,6.5
2021-04-15 21:17:52,4th year,Normal,80,Female,22,Home,It's complicated,Yes,4,Normal,Not applicable,No,Yes,Family,Yes,Maybe,Yes,No,Yes,8.0
2021-07-23 02:08:54,1st year,Bad,30,Female,20,Hall-Mess,In a relationship,No,2,Bad,Yes,Not applicable,No,No one,No,No,No,No,Yes,6.0
2021-06-23 02:07:09,2nd year,Very good,90,Female,21,Department,In a relationship,No,4,Good,Not applicable,Yes,No,No one,No,Yes,Yes,No,Yes,6.0
2021-06-21 19:40:28,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,Yes,2,Good,Not applicable,No,No,No one,Yes,Not applicable,No,No,Yes,6.0
2021-06-12 17:34:53,4th year,Bad,45,Female,22,Home,Broken Up,No,3,Normal,No,No,Yes,Friends,No,Maybe,Yes,No,No,9.0
2021-07-13 21:19:34,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
2021-04-28 11:42:31,4th year,Good,70,Female,22,Friends place,Single,No,3,Normal,No,No,Yes,Friends,Yes,Maybe,Yes,No,No,7.0
2021-07-14 20:08:31,3rd year,Normal,40,Female,21,Department,It's complicated,No,2,Bad,Not applicable,Yes,No,Not applicable,No,Yes,No,Yes,No,7.0
2021-06-02 02:08:26,1st year,Bad,40,Female,20,Hall-Mess,In a relationship,No,1,Bad,Not applicable,Not applicable,Not applicable,No one,Yes,No,No,Yes,No,7.0
2021-06-15 20:06:57,2nd year,Normal,40,Female,20,Department,In a relationship,Yes,4,Normal,Yes,Yes,No,Friends,Yes,No,No,No,Yes,5.0
2021-06-18 19:37:31,3rd year,Normal,60,Female,21,Hall-Mess,In a relationship,Yes,3,Normal,Yes,Not applicable,Yes,No one,Yes,Maybe,Neutral,No,No,6.0
2021-05-24 19:45:04,3rd year,Very good,95,Female,21,outside,In a relationship,Yes,3,Good,No,Yes,Yes,Family,No,No,Yes,No,Yes,6.0
2021-06-20 20:05:56,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
2021-07-12 20:06:43,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,Yes,2,Good,Not applicable,No,No,No one,Yes,Not applicable,No,No,Yes,6.0
2021-05-25 20:17:09,2nd year,Normal,40,Female,20,Department,In a relationship,Yes,4,Normal,Yes,Yes,No,Friends,Yes,No,No,No,Yes,5.0
2021-07-04 02:07:47,1st year,Normal,50,Female,20,Hall-Mess,In a relationship,Yes,3,Good,No,Not applicable,No,Family,Not applicable,Not applicable,No,No,Yes,6.0
2021-04-22 00:34:05,4th year,Normal,80,Female,22,Home,It's complicated,Yes,3,Normal,No,No,Yes,Friends,Yes,Maybe,Neutral,No,Yes,8.0
2021-06-05 02:02:48,1st year,Bad,30,Female,20,Hall-Mess,In a relationship,No,2,Bad,Yes,Not applicable,No,No one,No,No,No,No,Yes,6.0
2021-07-14 21:19:38,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
2021-06-09 20:04:19,3rd year,Very good,90,Female,21,Outside,In a relationship,Yes,3,Good,No,Yes,No,No one,Yes,Maybe,Neutral,No,Yes,6.0
2021-06-19 20:11:18,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
2021-05-23 20:03:08,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
2021-04-24 10:37:02,4th year,Bad,50,Female,22,Home,Single,No,3,Normal,No,No,Yes,Friends,Yes,No,Yes,No,Yes,8.0
2021-06-07 20:13:36,2nd year,Normal,40,Female,20,Department,In a relationship,Yes,4,Normal,Yes,Yes,No,Friends,Yes,No,No,No,Yes,5.0
2021-05-27 17:48:48,3rd year,Very good,90,Female,21,Outside,In a relationship,Yes,2,Good,No,Not applicable,No,Family,Yes,Maybe,Yes,No,Yes,6.0
2021-07-13 19:45:02,3rd year,Good,70,Female,21,Department,In a relationship,No,4,Normal,Yes,No,Yes,Friends,No,Maybe,Neutral,No,Yes,6.0
2021-06-15 02:07:35,2nd year,Bad,20,Female,21,Hall-Mess,In a relationship,No,2,Bad,Yes,Not applicable,Not applicable,No one,Yes,Yes,Neutral,Yes,No,6.5
2021-04-13 10:07:52,4th year,Good,70,Female,22,Home,It's complicated,Yes,3,Good,No,Not applicable,Yes,Friends,No,No,Neutral,No,No,8.0
2021-07-16 02:08:01,2nd year,Normal,45,Female,21,Department,In a relationship,No,2,Good,Yes,Not applicable,No,Friends,Yes,Maybe,Yes,No,Yes,5.5
2021-06-06 20:27:52,4th year,Good,70,Female,22,Outside,It's complicated,No,3,Normal,No,Not applicable,Yes,Friends,No,Maybe,Neutral,Yes,No,6.0
2021-05-23 20:13:25,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
2021-06-21 20:06:08,2nd year,Normal,40,Female,20,Department,In a relationship,Yes,4,Normal,Yes,Yes,No,Friends,Yes,No,No,No,Yes,5.0
2021-06-18 01:54:38,2nd year,Good,65,Female,21,Department,In a relationship,No,2,Good,Not applicable,Not applicable,No,No one,Not applicable,Not applicable,No,No,No,6.5
2021-04-29 22:59:50,4th year,Good,80,Female,22,Home,It's complicated,Yes,3,Normal,No,No,Yes,Friends,No,No,Yes,No,No,8.0
2021-05-16 20:35:26,4th year,Bad,70,Female,22,Home,It's complicated,Yes,3,Normal,Yes,No,Yes,Friends,Yes,No,Yes,Yes,No,7.0
2021-04-03 21:17:15,4th year,Normal,70,Female,22,Home,It's complicated,Yes,3,Normal,Yes,No,Yes,Friends,Yes,Maybe,Neutral,No,No,7.0
2021-06-10 02:03:21,2nd year,Normal,45,Female,21,Department,In a relationship,No,2,Good,Yes,Not applicable,No,Friends,Yes,Maybe,Yes,No,Yes,5.5
2021-06-12 20:04:26,3rd year,Good,70,Female,21,Hall-Mess,It's complicated,No,2,Good,No,No,Yes,Friends,No,Maybe,No,No,Yes,6.5
2021-06-17 21:22:03,4th year,Good,70,Female,22,Home,Single,No,3,Good,No,No,Yes,Friends,No,No,Yes,No,Yes,8.0
2021-07-06 02:02:45,1st year,Good,60,Female,20,Department,In a relationship,No,2,Good,No,Not applicable,No,Not applicable,Yes,No,No,No,Yes,6.5
2021-07-16 02:03:24,2nd year,Normal,50,Female,21,Hall-Mess,In a relationship,No,2,Normal,No,Not applicable,No,Not applicable,Not applicable,Not applicable,No,No,Yes,6.5
2021-07-14 19:44:01,3rd year,Good,70,Female,21,Department,In a relationship,No,4,Normal,Yes,No,Not applicable,Family,Yes,No,No,No,Yes,6.0
2021-07-22 01:47:50,2nd year,Very good,90,Female,21,Department,In a relationship,No,4,Good,Not applicable,Yes,No,No one,No,Yes,Yes,No,Yes,6.0
2021-05-16 19:59:56,3rd year,Good,60,Female,21,Restaurant ,In a relationship,No,3,Normal,Yes,No,Yes,Friends,No,Yes,No,No,No,6.0
2021-06-21 20:09:01,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,Yes,2,Good,Not applicable,No,No,No one,Yes,Not applicable,No,No,Yes,6.0
2021-06-13 20:13:20,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
2021-06-25 20:06:18,3rd year,Very bad,10,Female,21,Department,It's complicated,No,1,Good,Yes,No,No,No one,Yes,Maybe,No,Yes,No,4.0
2021-06-01 02:03:31,2nd year,Very bad,10,Female,21,Department,In a relationship,No,1,Bad,Yes,No,No,No one,Yes,Yes,No,Yes,No,6.0
2021-05-27 20:07:35,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
2021-07-15 20:09:09,2nd year,Good,50,Female,20,outside,In a relationship,No,3,Normal,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,5.0
2021-06-16 19:56:04,3rd year,Good,50,Female,21,Department,In a relationship,Yes,2,Normal,No,No,Yes,Friends,No,Maybe,Neutral,Yes,Yes,5.0
2021-04-23 01:04:09,4th year,Normal,80,Female,22,Home,It's complicated,Yes,3,Normal,No,No,Yes,Friends,Yes,Maybe,Yes,No,Yes,8.0
2021-05-30 20:17:18,3rd year,Very bad,10,Female,21,Department,It's complicated,No,1,Good,Yes,No,No,No one,Yes,Maybe,No,Yes,No,4.0
2021-06-21 01:56:24,2nd year,Good,65,Female,21,Department,In a relationship,No,2,Good,Not applicable,Not applicable,No,No one,Not applicable,Not applicable,No,No,No,6.5
2021-06-17 20:13:55,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
2021-05-31 20:06:38,3rd year,Good,70,Female,21,Restaurant ,In a relationship,Yes,2,Good,Not applicable,Not applicable,No,Family,Yes,Maybe,Neutral,No,Yes,7.0
2021-05-31 01:55:03,2nd year,Good,85,Female,21,Hall-Mess,In a relationship,Yes,3,Good,No,Yes,No,Friends,Yes,Yes,Neutral,No,No,5.0
2021-07-01 01:55:09,2nd year,Very good,90,Female,21,Department,In a relationship,No,4,Good,Not applicable,Yes,No,No one,No,Yes,Yes,No,Yes,6.0
2021-06-12 20:13:40,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
2021-06-08 20:09:38,3rd year,Very good,95,Female,21,outside,In a relationship,Yes,3,Good,No,Yes,Yes,Family,No,No,Yes,No,Yes,6.0
2021-05-18 20:14:27,2nd year,Good,70,Female,20,Department,In a relationship,No,3,Normal,No,Not applicable,No,Friends,Not applicable,Not applicable,No,No,Yes,6.0
2021-06-02 02:09:00,1st year,Bad,20,Female,20,Department,It's complicated,Yes,3,Bad,Yes,Not applicable,Not applicable,Family,No,No,No,No,No,6.0
2021-07-11 02:09:12,2nd year,Very good,90,Female,21,Department,In a relationship,No,4,Good,Not applicable,Yes,No,No one,No,Yes,Yes,No,Yes,6.0
2021-07-04 01:55:42,2nd year,Normal,50,Female,21,Hall-Mess,In a relationship,No,2,Normal,No,Not applicable,No,Not applicable,Not applicable,Not applicable,No,No,Yes,6.5
2021-06-17 02:00:25,1st year,Bad,40,Female,20,Hall-Mess,In a relationship,No,1,Bad,Not applicable,Not applicable,Not applicable,No one,Yes,No,No,Yes,No,7.0
2021-06-03 01:53:09,2nd year,Normal,45,Female,21,Department,In a relationship,No,2,Good,Yes,Not applicable,No,Friends,Yes,Maybe,Yes,No,Yes,5.5
2021-05-25 20:03:43,3rd year,Good,60,Female,21,Hall-Mess,In a relationship,No,2,Good,Yes,Not applicable,Yes,Friends,No,Maybe,Neutral,No,No,6.0
2021-05-24 20:03:12,2nd year,Bad,30,Female,20,Hall-Mess,In a relationship,Yes,3,Good,Yes,Not applicable,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,5.0
2021-07-03 02:08:50,1st year,Bad,30,Female,20,Department,It's complicated,No,2,Bad,Not applicable,Not applicable,No,Family,Yes,No,No,Yes,No,5.0
2021-07-10 01:55:45,2nd year,Bad,20,Female,21,Hall-Mess,In a relationship,No,2,Bad,Yes,Not applicable,Not applicable,No one,Yes,Yes,Neutral,Yes,No,6.5
2021-06-05 20:08:00,3rd year,Very good,95,Female,21,outside,In a relationship,Yes,3,Good,No,Yes,Yes,Family,No,No,Yes,No,Yes,6.0
2021-06-21 02:09:21,1st year,Bad,30,Female,20,Department,It's complicated,No,2,Bad,Not applicable,Not applicable,No,Family,Yes,No,No,Yes,No,5.0
